station_ID,timestamp,ped_ID,speed,signal_state,phase,direction,crosswalk_zone
1,1633705359,351801,0.332876449,DONT_WALK,2,West,outside
1,1633705359,351801,0.317031903,DONT_WALK,2,West,outside
1,1633705359,351801,0.303273849,DONT_WALK,2,West,outside
1,1633705359,351801,0.307940727,DONT_WALK,2,West,outside
1,1633705359,351801,0.290822087,DONT_WALK,2,West,outside
1,1633705359,351801,0.287014549,DONT_WALK,2,West,outside
1,1633705359,351801,0.308232919,DONT_WALK,2,West,outside
1,1633705359,351801,0.322911624,DONT_WALK,2,West,outside
1,1633705360,351801,0.314032701,DONT_WALK,2,East,outside
1,1633705360,351801,0.297497291,DONT_WALK,2,East,outside
1,1633705360,351801,0.28321654,DONT_WALK,2,East,outside
1,1633705360,351801,0.279779889,DONT_WALK,2,East,outside
1,1633705360,351801,0.296137885,DONT_WALK,2,East,outside
1,1633705360,351801,0.209672601,DONT_WALK,2,East,outside
1,1633705360,351801,0.154746376,DONT_WALK,2,East,outside
1,1633705360,351801,0.13605368,DONT_WALK,2,East,outside
1,1633705361,351801,0.124362943,DONT_WALK,2,West,outside
1,1633705361,351801,0.106905308,DONT_WALK,2,West,outside
1,1633705361,351801,0.0990661,DONT_WALK,2,West,outside
1,1633705361,351801,0.089517225,DONT_WALK,2,West,outside
1,1633705361,351801,0.082490294,DONT_WALK,2,West,outside
1,1633705361,351801,0.078790783,DONT_WALK,2,West,outside
1,1633705361,351801,0.085569881,DONT_WALK,2,West,outside
1,1633705361,351801,0.099085628,DONT_WALK,2,West,outside
1,1633705361,351801,0.127999887,DONT_WALK,2,West,outside
1,1633705362,351801,0.144503343,DONT_WALK,2,West,outside
1,1633705362,351801,0.141348614,DONT_WALK,2,West,outside
1,1633705362,351801,0.14589167,DONT_WALK,2,West,outside
1,1633705362,351801,0.127145071,DONT_WALK,2,West,outside
1,1633705362,351801,0.111396674,DONT_WALK,2,West,outside
1,1633705362,351801,0.096325737,DONT_WALK,2,West,outside
1,1633705362,351801,0.074307241,DONT_WALK,2,West,outside
1,1633705362,351801,0.037444752,DONT_WALK,2,West,outside
1,1633705362,351801,0.026409233,DONT_WALK,2,West,outside
1,1633705363,351801,0.02217573,DONT_WALK,2,East,outside
1,1633705363,351801,0.015432049,DONT_WALK,2,East,outside
1,1633705363,351822,0.344078095,DONT_WALK,2,East,south_crosswalk
1,1633705363,351801,0.010293675,DONT_WALK,2,East,outside
1,1633705363,351822,0.341750984,DONT_WALK,2,East,south_crosswalk
1,1633705363,351801,0.00542531,DONT_WALK,2,East,outside
1,1633705363,351822,0.349317988,DONT_WALK,2,East,south_crosswalk
1,1633705363,351801,0.012743256,DONT_WALK,2,East,outside
1,1633705363,351801,0.013728092,DONT_WALK,2,East,outside
1,1633705363,351801,0.011868857,DONT_WALK,2,East,outside
1,1633705363,351801,0.021430484,DONT_WALK,2,East,outside
1,1633705363,351801,0.022528924,DONT_WALK,2,East,outside
1,1633705364,351801,0.019265792,DONT_WALK,2,South,outside
1,1633705364,351801,0.028226947,DONT_WALK,2,South,outside
1,1633705364,351801,0.024838883,DONT_WALK,2,South,outside
1,1633705364,351801,0.018314228,DONT_WALK,2,South,outside
1,1633705364,351801,0.024617772,DONT_WALK,2,South,outside
1,1633705364,351801,0.023721387,DONT_WALK,2,South,outside
1,1633705364,351801,0.030522466,DONT_WALK,2,South,outside
1,1633705364,351801,0.030463444,DONT_WALK,2,South,outside
1,1633705365,351801,0.024710614,DONT_WALK,2,South,outside
1,1633705365,351801,0.023509015,DONT_WALK,2,South,outside
1,1633705365,351801,0.024175715,DONT_WALK,2,South,outside
1,1633705365,351801,0.023308751,DONT_WALK,2,South,outside
1,1633705365,351801,0.028680841,DONT_WALK,2,South,outside
1,1633705365,351801,0.01368324,DONT_WALK,2,South,outside
1,1633705365,351801,0.019293864,DONT_WALK,2,South,outside
1,1633705365,351801,0.023092039,DONT_WALK,2,South,outside
